number of packets,P(Xk(A)=n),P(Xk(A)<n),E(Xk(A)),P(Zn(A)=k),P(Zn(A)<=k)
1911,0.999988,1.20E-05,19.999988,0,0.999955
1912,0.999988,1.20E-05,19.999988,0,0.999955
1913,0.999988,1.20E-05,19.999988,0,0.999955
1914,0.999988,1.20E-05,19.999988,0,0.999955
1915,0.999988,1.20E-05,19.999988,0,0.999955
1916,0.999988,1.20E-05,19.999988,0,0.999955
1917,0.999988,1.20E-05,19.999988,0,0.999955
1918,0.999988,1.20E-05,19.999988,0,0.999955
1919,0.999989,1.10E-05,19.999989,0,0.999955
1920,0.999989,1.10E-05,19.999989,0,0.999955
1921,0.999989,1.10E-05,19.999989,0,0.999955
1922,0.999989,1.10E-05,19.999989,0,0.999955
1923,0.999989,1.10E-05,19.999989,0,0.999955
1924,0.999989,1.10E-05,19.999989,0,0.999955
1925,0.999989,1.10E-05,19.999989,0,0.999955
1926,0.999989,1.10E-05,19.999989,0,0.999955
1927,0.999989,1.10E-05,19.999989,0,0.999955
1928,0.999989,1.10E-05,19.999989,0,0.999955
1929,0.999989,1.10E-05,19.999989,0,0.999955
1930,0.999989,1.10E-05,19.999989,0,0.999955
1931,0.99999,1.00E-05,19.99999,0,0.999955
1932,0.99999,1.00E-05,19.99999,0,0.999955
1933,0.99999,1.00E-05,19.99999,0,0.999955
1934,0.99999,1.00E-05,19.99999,0,0.999955
1935,0.99999,1.00E-05,19.99999,0,0.999955
1936,0.99999,1.00E-05,19.99999,0,0.999955
1937,0.99999,1.00E-05,19.99999,0,0.999955
1938,0.99999,1.00E-05,19.99999,0,0.999955
1939,0.99999,1.00E-05,19.99999,0,0.999955
1940,0.99999,1.00E-05,19.99999,0,0.999955
1941,0.99999,1.00E-05,19.99999,0,0.999955
1942,0.99999,1.00E-05,19.99999,0,0.999955
1943,0.99999,1.00E-05,19.99999,0,0.999955
1944,0.999991,9.00E-06,19.999991,0,0.999955
1945,0.999991,9.00E-06,19.999991,0,0.999955
1946,0.999991,9.00E-06,19.999991,0,0.999955
1947,0.999991,9.00E-06,19.999991,0,0.999955
1948,0.999991,9.00E-06,19.999991,0,0.999955
1949,0.999991,9.00E-06,19.999991,0,0.999955
1950,0.999991,9.00E-06,19.999991,0,0.999955
1951,0.999991,9.00E-06,19.999991,0,0.999955
1952,0.999991,9.00E-06,19.999991,0,0.999955
1953,0.999991,9.00E-06,19.999991,0,0.999955
1954,0.999991,9.00E-06,19.999991,0,0.999955
1955,0.999991,9.00E-06,19.999991,0,0.999955
1956,0.999991,9.00E-06,19.999991,0,0.999955
1957,0.999991,9.00E-06,19.999991,0,0.999955
1958,0.999991,9.00E-06,19.999991,0,0.999955
1959,0.999992,8.00E-06,19.999992,0,0.999955
1960,0.999992,8.00E-06,19.999992,0,0.999955
1961,0.999992,8.00E-06,19.999992,0,0.999955
1962,0.999992,8.00E-06,19.999992,0,0.999955
1963,0.999992,8.00E-06,19.999992,0,0.999955
1964,0.999992,8.00E-06,19.999992,0,0.999955
1965,0.999992,8.00E-06,19.999992,0,0.999955
1966,0.999992,8.00E-06,19.999992,0,0.999955
1967,0.999992,8.00E-06,19.999992,0,0.999955
1968,0.999992,8.00E-06,19.999992,0,0.999955
1969,0.999992,8.00E-06,19.999992,0,0.999955
1970,0.999992,8.00E-06,19.999992,0,0.999955
1971,0.999992,8.00E-06,19.999992,0,0.999955
1972,0.999992,8.00E-06,19.999992,0,0.999955
1973,0.999992,8.00E-06,19.999992,0,0.999955
1974,0.999992,8.00E-06,19.999992,0,0.999955
1975,0.999992,8.00E-06,19.999992,0,0.999955
1976,0.999993,7.00E-06,19.999993,0,0.999955
1977,0.999993,7.00E-06,19.999993,0,0.999955
1978,0.999993,7.00E-06,19.999993,0,0.999955
1979,0.999993,7.00E-06,19.999993,0,0.999955
1980,0.999993,7.00E-06,19.999993,0,0.999955
1981,0.999993,7.00E-06,19.999993,0,0.999955
1982,0.999993,7.00E-06,19.999993,0,0.999955
1983,0.999993,7.00E-06,19.999993,0,0.999955
1984,0.999993,7.00E-06,19.999993,0,0.999955
1985,0.999993,7.00E-06,19.999993,0,0.999955
1986,0.999993,7.00E-06,19.999993,0,0.999955
1987,0.999993,7.00E-06,19.999993,0,0.999955
1988,0.999993,7.00E-06,19.999993,0,0.999955
1989,0.999993,7.00E-06,19.999993,0,0.999955
1990,0.999993,7.00E-06,19.999993,0,0.999955
1991,0.999993,7.00E-06,19.999993,0,0.999955
1992,0.999993,7.00E-06,19.999993,0,0.999955
1993,0.999993,7.00E-06,19.999993,0,0.999955
1994,0.999993,7.00E-06,19.999993,0,0.999955
1995,0.999994,6.00E-06,19.999994,0,0.999955
1996,0.999994,6.00E-06,19.999994,0,0.999955
1997,0.999994,6.00E-06,19.999994,0,0.999955
1998,0.999994,6.00E-06,19.999994,0,0.999955
1999,0.999994,6.00E-06,19.999994,0,0.999955
2000,0.999994,6.00E-06,19.999994,0,0.999955
