number of packets,P(Xk(A)=n),P(Xk(A)<n),E(Xk(A)),P(Zn(A)=k),P(Zn(A)<=k)
1,0,1,5,0,0
2,0,1,9.962687,0,0
3,0,1,14.888338,0,0
4,0,1,19.777231,0,0
5,0,1,24.62964,0,0
6,0,1,29.445837,0,0
7,0,1,34.226092,0,0
8,0,1,38.970673,0,0
9,0,1,43.679847,0,0
10,0,1,48.353878,0,0
11,0,1,52.993028,0,0
12,0,1,57.597558,0,0
13,0,1,62.167725,0,0
14,0,1,66.703787,0,0
15,0,1,71.205998,0,0
16,0,1,75.67461,0,0
17,0,1,80.109874,0,0
18,0,1,84.512039,0,0
19,0,1,88.881352,0,0
20,0,1,93.218058,0,0
21,0,1,97.522401,0,0
22,0,1,101.794622,0,0
23,0,1,106.034961,0,0
24,0,1,110.243655,0,0
25,0,1,114.420941,0,0
26,0,1,118.567054,0,0
27,0,1,122.682225,0,0
28,0,1,126.766686,0,0
29,0,1,130.820666,0,0
30,0,1,134.844392,0,0
31,0,1,138.838091,0,0
32,0,1,142.801986,0,0
33,0,1,146.736299,0,0
34,0,1,150.641252,0,0
35,0,1,154.517064,0,0
36,0,1,158.363951,0,0
37,0,1,162.182131,0,0
38,0,1,165.971816,0,0
39,0,1,169.733221,0,0
40,0,1,173.466555,0,0
41,0,1,177.172028,0,0
42,0,1,180.849849,0,0
43,0,1,184.500223,0,0
44,0,1,188.123356,0,0
45,0,1,191.71945,0,0
46,0,1,195.288708,0,0
47,0,1,198.83133,0,0
48,0,1,202.347514,0,0
49,0,1,205.837458,0,0
50,0,1,209.301357,0,0
51,0,1,212.739407,0,0
52,0,1,216.151799,0,0
53,0,1,219.538726,0,0
54,0,1,222.900377,0,0
55,0,1,226.236942,0,0
56,0,1,229.548606,0,0
57,0,1,232.835557,0,0
58,0,1,236.097978,0,0
59,0,1,239.336053,0,0
60,0,1,242.549963,0,0
61,0,1,245.739889,0,0
62,0,1,248.906009,0,0
63,0,1,252.048502,0,0
64,0,1,255.167543,0,0
65,0,1,258.263307,0,0
66,0,1,261.335969,0,0
67,0,1,264.385701,0,0
68,0,1,267.412673,0,0
69,0,1,270.417056,0,0
70,0,1,273.399018,0,0
71,0,1,276.358727,0,0
72,0,1,279.296349,0,0
73,0,1,282.212047,0,0
74,0,1,285.105987,0,0
75,0,1,287.978331,0,0
76,0,1,290.829239,0,0
77,0,1,293.658871,0,0
78,0,1,296.467387,0,0
79,0,1,299.254944,0,0
80,0,1,302.021698,0,0
81,0,1,304.767805,0,0
82,0,1,307.493418,0,0
83,0,1,310.198691,0,0
84,0,1,312.883776,0,0
85,0,1,315.548822,0,0
86,0,1,318.19398,0,0
87,0,1,320.819398,0,0
88,0,1,323.425224,0,0
89,0,1,326.011603,0,0
90,0,1,328.57868,0,0
91,0,1,331.1266,0,0
92,0,1,333.655506,0,0
93,0,1,336.16554,0,0
94,0,1,338.656842,0,0
95,0,1,341.129552,0,0
96,0,1,343.583809,0,0
97,0,1,346.019751,0,0
98,0,1,348.437514,0,0
99,0,1,350.837234,0,0
100,0,1,353.219046,0,0
101,0,1,355.583083,0,0
102,0,1,357.929477,0,0
103,0,1,360.258362,0,0
104,0,1,362.569867,0,0
105,0,1,364.864121,0,0
106,0,1,367.141255,0,0
107,0,1,369.401395,0,0
108,0,1,371.644668,0,0
109,0,1,373.8712,0,0
110,0,1,376.081117,0,0
111,0,1,378.274541,0,0
112,0,1,380.451597,0,0
113,0,1,382.612406,0,0
114,0,1,384.757089,0,0
115,0,1,386.885768,0,0
116,0,1,388.998561,0,0
117,0,1,391.095586,0,0
118,0,1,393.176962,0,0
119,0,1,395.242806,0,0
120,0,1,397.293233,0,0
121,0,1,399.328358,0,0
122,0,1,401.348296,0,0
123,0,1,403.353159,0,0
124,0,1,405.343061,0,0
125,0,1,407.318113,0,0
126,0,1,409.278425,0,0
127,0,1,411.224109,0,0
128,0,1,413.155272,0,0
129,0,1,415.072024,0,0
130,0,1,416.974471,0,0
131,0,1,418.862722,0,0
132,0,1,420.73688,0,0
133,0,1,422.597053,0,0
134,0,1,424.443343,0,0
135,0,1,426.275856,0,0
136,0,1,428.094693,0,0
137,0,1,429.899956,0,0
138,0,1,431.691748,0,0
139,0,1,433.470167,0,0
140,0,1,435.235315,0,0
141,0,1,436.987291,0,0
142,0,1,438.726191,0,0
143,0,1,440.452115,0,0
144,0,1,442.165159,0,0
145,0,1,443.865419,0,0
146,0,1,445.552991,0,0
147,0,1,447.227969,0,0
148,0,1,448.890446,0,0
149,0,1,450.540518,0,0
150,0,1,452.178275,0,0
151,0,1,453.80381,0,0
152,0,1,455.417215,0,0
153,0,1,457.018579,0,0
154,0,1,458.607992,0,0
155,0,1,460.185545,0,0
156,0,1,461.751324,0,0
157,0,1,463.305419,0,0
158,0,1,464.847916,0,0
159,0,1,466.378901,0,0
160,0,1,467.898462,0,0
161,0,1,469.406682,0,0
162,0,1,470.903647,0,0
163,0,1,472.389441,0,0
164,0,1,473.864147,0,0
165,0,1,475.327847,0,0
166,0,1,476.780624,0,0
167,0,1,478.22256,0,0
168,0,1,479.653735,0,0
169,0,1,481.074229,0,0
170,0,1,482.484123,0,0
171,0,1,483.883495,0,0
172,0,1,485.272424,0,0
173,0,1,486.650988,0,0
174,0,1,488.019265,0,0
175,0,1,489.37733,0,0
176,0,1,490.72526,0,0
177,0,1,492.063131,0,0
178,0,1,493.391019,0,0
179,0,1,494.708996,0,0
180,0,1,496.017138,0,0
181,0,1,497.315517,0,0
182,0,1,498.604208,0,0
183,0,1,499.883281,0,0
184,0,1,501.152808,0,0
185,0,1,502.412862,0,0
186,0,1,503.663512,0,0
187,0,1,504.904829,0,0
188,0,1,506.136883,0,0
189,0,1,507.359742,0,0
190,0,1,508.573475,0,0
191,0,1,509.778151,0,0
192,0,1,510.973836,0,0
193,0,1,512.160599,0,0
194,0,1,513.338505,0,0
195,0,1,514.50762,0,0
196,0,1,515.668011,0,0
197,0,1,516.819742,0,0
198,0,1,517.962879,0,0
199,0,1,519.097484,0,0
200,0,1,520.223622,0,0
201,0,1,521.341356,0,0
202,0,1,522.450749,0,0
203,0,1,523.551863,0,0
204,0,1,524.64476,0,0
205,0,1,525.7295,0,0
206,0,1,526.806146,0,0
207,0,1,527.874757,0,0
208,0,1,528.935393,0,0
209,0,1,529.988114,0,0
210,0,1,531.032979,0,0
211,0,1,532.070046,0,0
212,0,1,533.099374,0,0
213,0,1,534.12102,0,0
214,0,1,535.135043,0,0
215,0,1,536.141497,0,0
216,0,1,537.140442,0,0
217,0,1,538.131931,0,0
218,0,1,539.116021,0,0
219,0,1,540.092767,0,0
220,0,1,541.062224,0,0
221,0,1,542.024446,0,0
222,0,1,542.979488,0,0
223,0,1,543.927402,0,0
224,0,1,544.868242,0,0
225,0,1,545.802061,0,0
226,0,1,546.728912,0,0
227,0,1,547.648845,0,0
228,0,1,548.561913,0,0
229,0,1,549.468168,0,0
230,0,1,550.367659,0,0
231,0,1,551.260438,0,0
232,0,1,552.146554,0,0
233,0,1,553.026057,0,0
234,0,1,553.898997,0,0
235,0,1,554.765422,0,0
236,0,1,555.625382,0,0
237,0,1,556.478924,0,0
238,0,1,557.326096,0,0
239,0,1,558.166946,0,0
240,0,1,559.001521,0,0
241,0,1,559.829868,0,0
242,0,1,560.652033,0,0
243,0,1,561.468063,0,0
244,0,1,562.278003,0,0
245,0,1,563.081898,0,0
246,0,1,563.879794,0,0
247,0,1,564.671736,0,0
248,0,1,565.457768,0,0
249,0,1,566.237934,0,0
250,0,1,567.012278,0,0
251,0,1,567.780843,0,0
252,0,1,568.543672,0,0
253,0,1,569.300809,0,0
254,0,1,570.052296,0,0
255,0,1,570.798174,0,0
256,0,1,571.538486,0,0
257,0,1,572.273274,0,0
258,0,1,573.002577,0,0
259,0,1,573.726439,0,0
260,0,1,574.444898,0,0
261,0,1,575.157996,0,0
262,0,1,575.865772,0,0
263,0,1,576.568266,0,0
264,0,1,577.265518,0,0
265,0,1,577.957567,0,0
266,0,1,578.64445,0,0
267,0,1,579.326208,0,0
268,0,1,580.002878,0,0
269,0,1,580.674499,0,0
270,0,1,581.341107,0,0
271,0,1,582.00274,0,0
272,0,1,582.659436,0,0
273,0,1,583.311232,0,0
274,0,1,583.958163,0,0
275,0,1,584.600266,0,0
276,0,1,585.237577,0,0
277,0,1,585.870133,0,0
278,0,1,586.497968,0,0
279,0,1,587.121117,0,0
280,0,1,587.739616,0,0
281,0,1,588.3535,0,0
282,0,1,588.962802,0,0
283,0,1,589.567557,0,0
284,0,1,590.167799,0,0
285,0,1,590.763562,0,0
286,0,1,591.354879,0,0
287,0,1,591.941783,0,0
288,0,1,592.524307,0,0
289,0,1,593.102483,0,0
290,0,1,593.676345,0,0
291,0,1,594.245925,0,0
292,0,1,594.811254,0,0
293,0,1,595.372364,0,0
294,0,1,595.929287,0,0
295,0,1,596.482053,0,0
296,0,1,597.030694,0,0
297,0,1,597.575242,0,0
298,0,1,598.115725,0,0
299,0,1,598.652175,0,0
300,0,1,599.184621,0,0
301,0,1,599.713094,0,0
302,0,1,600.237623,0,0
303,0,1,600.758238,0,0
304,0,1,601.274968,0,0
305,0,1,601.787841,0,0
306,0,1,602.296887,0,0
307,0,1,602.802134,0,0
308,0,1,603.303611,0,0
309,0,1,603.801345,0,0
310,0,1,604.295365,0,0
311,0,1,604.785698,0,0
312,0,1,605.272372,0,0
313,0,1,605.755414,0,0
314,0,1,606.234851,0,0
315,0,1,606.71071,0,0
316,0,1,607.183018,0,0
317,0,1,607.651802,0,0
318,0,1,608.117087,0,0
319,0,1,608.5789,0,0
320,0,1,609.037266,0,0
321,0,1,609.492212,0,0
322,0,1,609.943762,0,0
323,0,1,610.391943,0,0
324,0,1,610.83678,0,0
325,0,1,611.278296,0,0
326,0,1,611.716518,0,0
327,0,1,612.151469,0,0
328,0,1,612.583175,0,0
329,0,1,613.011658,0,0
330,0,1,613.436945,0,0
331,0,1,613.859057,0,0
332,0,1,614.278019,0,0
333,0,1,614.693855,0,0
334,0,1,615.106587,0,0
335,0,1,615.51624,0,0
336,0,1,615.922835,0,0
337,0,1,616.326396,0,0
338,0,1,616.726945,0,0
339,0,1,617.124505,0,0
340,0,1,617.519098,0,0
341,0,1,617.910747,0,0
342,0,1,618.299473,0,0
343,0,1,618.685298,0,0
344,0,1,619.068243,0,0
345,0,1,619.448331,0,0
346,0,1,619.825582,0,0
347,0,1,620.200018,0,0
348,0,1,620.57166,0,0
349,0,1,620.940528,0,0
350,0,1,621.306643,0,0
351,0,1,621.670027,0,0
352,0,1,622.030698,0,0
353,0,1,622.388678,0,0
354,0,1,622.743986,0,0
355,0,1,623.096643,0,0
356,0,1,623.446668,0,0
357,0,1,623.794081,0,0
358,0,1,624.138901,0,0
359,0,1,624.481148,0,0
360,0,1,624.820841,0,0
361,0,1,625.157999,0,0
362,0,1,625.492641,0,0
363,0,1,625.824785,0,0
364,0,1,626.154451,0,0
365,0,1,626.481657,0,0
366,0,1,626.806421,0,0
367,0,1,627.128761,0,0
368,0,1,627.448695,0,0
369,0,1,627.766242,0,0
370,0,1,628.08142,0,0
371,0,1,628.394245,0,0
372,0,1,628.704736,0,0
373,0,1,629.012909,0,0
374,0,1,629.318783,0,0
375,0,1,629.622374,0,0
376,0,1,629.9237,0,0
377,0,1,630.222777,0,0
378,0,1,630.519622,0,0
379,0,1,630.814251,0,0
380,0,1,631.106682,0,0
381,0,1,631.396931,0,0
382,0,1,631.685014,0,0
383,0,1,631.970946,0,0
384,0,1,632.254745,0,0
385,0,1,632.536426,0,0
386,0,1,632.816005,0,0
387,0,1,633.093498,0,0
388,0,1,633.368919,0,0
389,0,1,633.642286,0,0
390,0,1,633.913612,0,0
391,0,1,634.182913,0,0
392,0,1,634.450205,0,0
393,0,1,634.715502,0,0
394,0,1,634.978819,0,0
395,0,1,635.240171,0,0
396,0,1,635.499573,0,0
397,0,1,635.757039,0,0
398,0,1,636.012583,0,0
399,0,1,636.266221,0,0
400,0,1,636.517965,0,0
401,0,1,636.767831,0,0
402,0,1,637.015832,0,0
403,0,1,637.261983,0,0
404,0,1,637.506296,0,0
405,0,1,637.748787,0,0
406,0,1,637.989467,0,0
407,0,1,638.228352,0,0
408,0,1,638.465454,0,0
409,0,1,638.700786,0,0
410,0,1,638.934363,0,0
411,0,1,639.166196,0,0
412,0,1,639.396299,0,0
413,0,1,639.624685,0,0
414,0,1,639.851366,0,0
415,0,1,640.076356,0,0
416,0,1,640.299667,0,0
417,0,1,640.521311,0,0
418,0,1,640.741301,0,0
419,0,1,640.95965,0,0
420,0,1,641.176369,0,0
421,0,1,641.39147,0,0
422,0,1,641.604967,0,0
423,0,1,641.81687,0,0
424,0,1,642.027192,0,0
425,0,1,642.235944,0,0
426,0,1,642.443139,0,0
427,0,1,642.648787,0,0
428,0,1,642.8529,0,0
429,0,1,643.055491,0,0
430,0,1,643.256569,0,0
431,0,1,643.456147,0,0
432,0,1,643.654235,0,0
433,0,1,643.850846,0,0
434,0,1,644.045989,0,0
435,0,1,644.239675,0,0
436,0,1,644.431916,0,0
437,0,1,644.622723,0,0
438,0,1,644.812106,0,0
439,0,1,645.000075,0,0
440,0,1,645.186642,0,0
441,0,1,645.371816,0,0
442,0,1,645.555608,0,0
443,0,1,645.738029,0,0
444,0,1,645.919089,0,0
445,0,1,646.098797,0,0
446,0,1,646.277164,0,0
447,0,1,646.4542,0,0
448,0,1,646.629915,0,0
449,0,1,646.804319,0,0
450,0,1,646.977421,0,0
451,0,1,647.149231,0,0
452,0,1,647.319759,0,0
453,0,1,647.489015,0,0
454,0,1,647.657007,0,0
455,0,1,647.823746,0,0
456,0,1,647.98924,0,0
457,0,1,648.1535,0,0
458,0,1,648.316533,0,0
459,0,1,648.47835,0,0
460,0,1,648.63896,0,0
461,0,1,648.79837,0,0
462,0,1,648.956592,0,0
463,0,1,649.113632,0,0
464,0,1,649.2695,0,0
465,0,1,649.424206,0,0
466,0,1,649.577756,0,0
467,0,1,649.730161,0,0
468,0,1,649.881429,0,0
469,0,1,650.031567,0,0
470,0,1,650.180585,0,0
471,0,1,650.328491,0,0
472,0,1,650.475294,0,0
473,0,1,650.621,0,0
474,0,1,650.76562,0,0
475,0,1,650.90916,0,0
476,0,1,651.051629,0,0
477,0,1,651.193035,0,0
478,0,1,651.333385,0,0
479,0,1,651.472688,0,0
480,0,1,651.610952,0,0
481,0,1,651.748183,0,0
482,0,1,651.884391,0,0
483,0,1,652.019582,0,0
484,0,1,652.153764,0,0
485,0,1,652.286945,0,0
486,0,1,652.419132,0,0
487,0,1,652.550333,0,0
488,0,1,652.680554,0,0
489,0,1,652.809804,0,0
490,0,1,652.938089,0,0
491,0,1,653.065416,0,0
492,0,1,653.191794,0,0
493,0,1,653.317228,0,0
494,0,1,653.441727,0,0
495,0,1,653.565296,0,0
496,0,1,653.687943,0,0
497,0,1,653.809675,0,0
498,0,1,653.930498,0,0
499,0,1,654.05042,0,0
500,0,1,654.169446,0,0
501,0,1,654.287585,0,0
502,0,1,654.404842,0,0
503,0,1,654.521223,0,0
504,0,1,654.636737,0,0
505,0,1,654.751388,0,0
506,0,1,654.865184,0,0
507,0,1,654.97813,0,0
508,0,1,655.090233,0,0
509,0,1,655.2015,0,0
510,0,1,655.311937,0,0
511,0,1,655.421549,0,0
512,0,1,655.530344,0,0
513,0,1,655.638326,0,0
514,0,1,655.745503,0,0
515,0,1,655.85188,0,0
516,0,1,655.957463,0,0
517,0,1,656.062258,0,0
518,0,1,656.166271,0,0
519,1.00E-06,0.999999,656.269508,0,0
520,1.00E-06,0.999999,656.371974,0,0
521,1.00E-06,0.999999,656.473676,0,0
522,1.00E-06,0.999999,656.574618,0,0
523,1.00E-06,0.999999,656.674808,0,0
524,1.00E-06,0.999999,656.774249,0,0
525,1.00E-06,0.999999,656.872949,0,0
526,1.00E-06,0.999999,656.970912,0,0
527,1.00E-06,0.999999,657.068144,0,0
528,1.00E-06,0.999999,657.164651,0,0
529,2.00E-06,0.999998,657.260437,0,0
530,2.00E-06,0.999998,657.355508,0,0
531,2.00E-06,0.999998,657.44987,0,0
532,2.00E-06,0.999998,657.543528,0,0
533,2.00E-06,0.999998,657.636486,0,0
534,3.00E-06,0.999997,657.728751,0,0
535,3.00E-06,0.999997,657.820328,0,0
536,3.00E-06,0.999997,657.911221,0,0
537,3.00E-06,0.999997,658.001436,0,0
538,4.00E-06,0.999996,658.090977,0,0
539,4.00E-06,0.999996,658.179851,0,0
540,5.00E-06,0.999995,658.268061,0,0
541,5.00E-06,0.999995,658.355612,0,0
542,6.00E-06,0.999994,658.442511,0,0
543,6.00E-06,0.999994,658.528761,1.00E-06,0.000001
544,7.00E-06,0.999993,658.614367,1.00E-06,0.000002
545,7.00E-06,0.999993,658.699334,1.00E-06,0.000003
546,8.00E-06,0.999992,658.783668,1.00E-06,0.000004
547,9.00E-06,0.999991,658.867372,1.00E-06,0.000005
548,1.00E-05,0.99999,658.950451,1.00E-06,0.000006
549,1.10E-05,0.999989,659.03291,1.00E-06,0.000007
550,1.10E-05,0.999989,659.114754,1.00E-06,0.000008
551,1.30E-05,0.999987,659.195988,1.00E-06,0.000009
552,1.40E-05,0.999986,659.276614,1.00E-06,0.00001
553,1.50E-05,0.999985,659.35664,1.00E-06,0.000011
554,1.60E-05,0.999984,659.436068,1.00E-06,0.000012
555,1.80E-05,0.999982,659.514903,1.00E-06,0.000013
556,1.90E-05,0.999981,659.59315,2.00E-06,0.000015
557,2.10E-05,0.999979,659.670813,2.00E-06,0.000017
558,2.30E-05,0.999977,659.747897,2.00E-06,0.000019
559,2.50E-05,0.999975,659.824405,2.00E-06,0.000021
560,2.70E-05,0.999973,659.900342,2.00E-06,0.000023
561,2.90E-05,0.999971,659.975713,2.00E-06,0.000025
562,3.20E-05,0.999968,660.050521,2.00E-06,0.000027
563,3.40E-05,0.999966,660.124771,3.00E-06,0.00003
564,3.70E-05,0.999963,660.198466,3.00E-06,0.000033
565,4.00E-05,0.99996,660.271612,3.00E-06,0.000036
566,4.30E-05,0.999957,660.344212,3.00E-06,0.000039
567,4.70E-05,0.999953,660.41627,3.00E-06,0.000042
568,5.10E-05,0.999949,660.487791,4.00E-06,0.000046
569,5.50E-05,0.999945,660.558777,4.00E-06,0.00005
570,5.90E-05,0.999941,660.629234,4.00E-06,0.000054
571,6.30E-05,0.999937,660.699165,5.00E-06,0.000059
572,6.80E-05,0.999932,660.768574,5.00E-06,0.000064
573,7.40E-05,0.999926,660.837466,5.00E-06,0.000069
574,7.90E-05,0.999921,660.905843,6.00E-06,0.000075
575,8.50E-05,0.999915,660.97371,6.00E-06,0.000081
576,9.10E-05,0.999909,661.04107,6.00E-06,0.000087
577,9.80E-05,0.999902,661.107928,7.00E-06,0.000094
578,0.000106,0.999894,661.174286,7.00E-06,0.000101
579,0.000113,0.999887,661.24015,8.00E-06,0.000109
580,0.000121,0.999879,661.305522,8.00E-06,0.000117
581,0.00013,0.99987,661.370406,9.00E-06,0.000126
582,0.000139,0.999861,661.434806,9.00E-06,0.000135
583,0.000149,0.999851,661.498725,1.00E-05,0.000145
584,0.00016,0.99984,661.562168,1.00E-05,0.000155
585,0.000171,0.999829,661.625137,1.10E-05,0.000166
586,0.000183,0.999817,661.687636,1.20E-05,0.000178
587,0.000195,0.999805,661.749668,1.20E-05,0.00019
588,0.000208,0.999792,661.811238,1.30E-05,0.000203
589,0.000222,0.999778,661.872348,1.40E-05,0.000217
590,0.000237,0.999763,661.933002,1.50E-05,0.000232
591,0.000253,0.999747,661.993204,1.60E-05,0.000248
592,0.000269,0.999731,662.052956,1.70E-05,0.000265
593,0.000287,0.999713,662.112262,1.80E-05,0.000283
594,0.000306,0.999694,662.171126,1.90E-05,0.000302
595,0.000325,0.999675,662.22955,2.00E-05,0.000322
596,0.000346,0.999654,662.287539,2.10E-05,0.000343
597,0.000368,0.999632,662.345094,2.20E-05,0.000365
598,0.000391,0.999609,662.402221,2.30E-05,0.000388
599,0.000415,0.999585,662.45892,2.40E-05,0.000412
600,0.00044,0.99956,662.515197,2.60E-05,0.000438
601,0.000467,0.999533,662.571054,2.70E-05,0.000465
602,0.000495,0.999505,662.626494,2.80E-05,0.000493
603,0.000525,0.999475,662.68152,3.00E-05,0.000523
604,0.000556,0.999444,662.736135,3.10E-05,0.000554
605,0.000589,0.999411,662.790343,3.30E-05,0.000587
606,0.000624,0.999376,662.844147,3.50E-05,0.000622
607,0.00066,0.99934,662.897549,3.60E-05,0.000658
608,0.000698,0.999302,662.950552,3.80E-05,0.000696
609,0.000738,0.999262,663.00316,4.00E-05,0.000736
610,0.00078,0.99922,663.055375,4.20E-05,0.000778
611,0.000824,0.999176,663.107201,4.40E-05,0.000822
612,0.00087,0.99913,663.15864,4.60E-05,0.000868
613,0.000918,0.999082,663.209694,4.80E-05,0.000916
614,0.000969,0.999031,663.260368,5.00E-05,0.000966
615,0.001021,0.998979,663.310664,5.30E-05,0.001019
616,0.001077,0.998923,663.360585,5.50E-05,0.001074
617,0.001134,0.998866,663.410132,5.80E-05,0.001132
618,0.001195,0.998805,663.459311,6.00E-05,0.001192
619,0.001258,0.998742,663.508122,6.30E-05,0.001255
620,0.001324,0.998676,663.556568,6.60E-05,0.001321
621,0.001392,0.998608,663.604654,6.90E-05,0.00139
622,0.001464,0.998536,663.65238,7.20E-05,0.001462
623,0.001539,0.998461,663.699751,7.50E-05,0.001537
624,0.001617,0.998383,663.746767,7.80E-05,0.001615
625,0.001698,0.998302,663.793433,8.10E-05,0.001696
626,0.001783,0.998217,663.839751,8.50E-05,0.001781
627,0.001871,0.998129,663.885723,8.80E-05,0.001869
628,0.001963,0.998037,663.931352,9.20E-05,0.001961
629,0.002059,0.997941,663.97664,9.60E-05,0.002057
630,0.002158,0.997842,664.021591,0.0001,0.002157
631,0.002262,0.997738,664.066206,0.000103,0.00226
632,0.00237,0.99763,664.110488,0.000108,0.002368
633,0.002481,0.997519,664.154439,0.000112,0.00248
634,0.002598,0.997402,664.198063,0.000116,0.002596
635,0.002718,0.997282,664.241361,0.000121,0.002717
636,0.002843,0.997157,664.284336,0.000125,0.002842
637,0.002973,0.997027,664.32699,0.00013,0.002972
638,0.003108,0.996892,664.369326,0.000135,0.003107
639,0.003248,0.996752,664.411346,0.00014,0.003247
640,0.003393,0.996607,664.453052,0.000145,0.003392
641,0.003543,0.996457,664.494447,0.00015,0.003542
642,0.003699,0.996301,664.535534,0.000156,0.003698
643,0.00386,0.99614,664.576313,0.000161,0.003859
644,0.004027,0.995973,664.616789,0.000167,0.004026
645,0.0042,0.9958,664.656962,0.000173,0.004199
646,0.004378,0.995622,664.696835,0.000179,0.004378
647,0.004563,0.995437,664.736411,0.000185,0.004563
648,0.004754,0.995246,664.775692,0.000191,0.004754
649,0.004952,0.995048,664.814679,0.000198,0.004952
650,0.005156,0.994844,664.853375,0.000204,0.005156
651,0.005367,0.994633,664.891783,0.000211,0.005367
652,0.005585,0.994415,664.929904,0.000218,0.005585
653,0.00581,0.99419,664.967741,0.000225,0.00581
654,0.006042,0.993958,665.005295,0.000232,0.006042
655,0.006281,0.993719,665.042569,0.000239,0.006281
656,0.006528,0.993472,665.079564,0.000247,0.006528
657,0.006783,0.993217,665.116284,0.000255,0.006783
658,0.007045,0.992955,665.15273,0.000262,0.007045
659,0.007315,0.992685,665.188903,0.00027,0.007315
660,0.007594,0.992406,665.224807,0.000279,0.007594
661,0.007881,0.992119,665.260443,0.000287,0.007881
662,0.008177,0.991823,665.295813,0.000296,0.008177
663,0.008481,0.991519,665.330919,0.000304,0.008481
664,0.008794,0.991206,665.365762,0.000313,0.008794
665,0.009116,0.990884,665.400346,0.000322,0.009116
666,0.009447,0.990553,665.434672,0.000331,0.009447
667,0.009788,0.990212,665.468742,0.000341,0.009788
668,0.010138,0.989862,665.502557,0.00035,0.010138
669,0.010497,0.989503,665.53612,0.00036,0.010498
670,0.010867,0.989133,665.569433,0.00037,0.010868
671,0.011246,0.988754,665.602497,0.00038,0.011248
672,0.011636,0.988364,665.635314,0.00039,0.011638
673,0.012036,0.987964,665.667886,0.0004,0.012038
674,0.012447,0.987553,665.700215,0.000411,0.012449
675,0.012868,0.987132,665.732303,0.000421,0.01287
676,0.0133,0.9867,665.764152,0.000432,0.013302
677,0.013744,0.986256,665.795762,0.000443,0.013745
678,0.014198,0.985802,665.827137,0.000454,0.014199
679,0.014664,0.985336,665.858278,0.000466,0.014665
680,0.015141,0.984859,665.889187,0.000477,0.015142
681,0.01563,0.98437,665.919864,0.000489,0.015631
682,0.016131,0.983869,665.950313,0.000501,0.016132
683,0.016643,0.983357,665.980535,0.000513,0.016645
684,0.017168,0.982832,666.010531,0.000525,0.01717
685,0.017706,0.982294,666.040303,0.000537,0.017707
686,0.018255,0.981745,666.069853,0.00055,0.018257
687,0.018818,0.981182,666.099182,0.000562,0.018819
688,0.019393,0.980607,666.128293,0.000575,0.019394
689,0.019981,0.980019,666.157186,0.000588,0.019982
690,0.020583,0.979417,666.185864,0.000601,0.020583
691,0.021197,0.978803,666.214327,0.000615,0.021198
692,0.021825,0.978175,666.242579,0.000628,0.021826
693,0.022467,0.977533,666.270619,0.000642,0.022468
694,0.023122,0.976878,666.29845,0.000655,0.023123
695,0.023792,0.976208,666.326074,0.000669,0.023792
696,0.024475,0.975525,666.353491,0.000683,0.024475
697,0.025172,0.974828,666.380704,0.000697,0.025172
698,0.025884,0.974116,666.407714,0.000712,0.025884
699,0.02661,0.97339,666.434522,0.000726,0.02661
700,0.027351,0.972649,666.46113,0.000741,0.027351
701,0.028106,0.971894,666.487539,0.000755,0.028106
702,0.028876,0.971124,666.513752,0.00077,0.028876
703,0.029662,0.970338,666.539769,0.000785,0.029661
704,0.030462,0.969538,666.565591,0.0008,0.030461
705,0.031277,0.968723,666.591221,0.000816,0.031277
706,0.032108,0.967892,666.61666,0.000831,0.032108
707,0.032954,0.967046,666.641909,0.000846,0.032954
708,0.033816,0.966184,666.666969,0.000862,0.033816
709,0.034694,0.965306,666.691842,0.000878,0.034694
710,0.035587,0.964413,666.71653,0.000893,0.035587
711,0.036497,0.963503,666.741034,0.000909,0.036496
712,0.037422,0.962578,666.765354,0.000925,0.037421
713,0.038363,0.961637,666.789493,0.000941,0.038362
714,0.039321,0.960679,666.813452,0.000958,0.03932
715,0.040295,0.959705,666.837233,0.000974,0.040294
716,0.041285,0.958715,666.860835,0.00099,0.041284
717,0.042292,0.957708,666.884262,0.001007,0.042291
718,0.043315,0.956685,666.907514,0.001023,0.043314
719,0.044355,0.955645,666.930592,0.00104,0.044354
720,0.045412,0.954588,666.953498,0.001057,0.045411
721,0.046486,0.953514,666.976233,0.001074,0.046485
722,0.047576,0.952424,666.998798,0.001091,0.047576
723,0.048684,0.951316,667.021195,0.001107,0.048683
724,0.049808,0.950192,667.043425,0.001125,0.049808
725,0.05095,0.94905,667.065489,0.001142,0.05095
726,0.052109,0.947891,667.087389,0.001159,0.052109
727,0.053285,0.946715,667.109125,0.001176,0.053285
728,0.054478,0.945522,667.130698,0.001193,0.054478
729,0.055688,0.944312,667.152111,0.001211,0.055689
730,0.056916,0.943084,667.173364,0.001228,0.056917
731,0.058162,0.941838,667.194458,0.001245,0.058162
732,0.059424,0.940576,667.215395,0.001263,0.059425
733,0.060705,0.939295,667.236176,0.00128,0.060705
734,0.062002,0.937998,667.256801,0.001298,0.062003
735,0.063317,0.936683,667.277273,0.001315,0.063318
736,0.06465,0.93535,667.297592,0.001333,0.064651
737,0.066001,0.933999,667.317759,0.00135,0.066001
738,0.067369,0.932631,667.337776,0.001368,0.067369
739,0.068754,0.931246,667.357643,0.001386,0.068755
740,0.070157,0.929843,667.377362,0.001403,0.070158
741,0.071578,0.928422,667.396934,0.001421,0.071579
